,text
924,“bernie sanders narrowly beat joe biden among black voters under and bernie didn’t even have to “back that azz… 
925, clearly once again republicans are terrified of joe biden who could win against the dumpster in a lan… 
926,"i love elizabeth warren and believe fiercely in the progressive vision she has shared for our country

that’s why… "
927," i’d slam my tit in a car door before i voted for sanders
neverbernie"
928, fair enough and i’m honestly glad to see this but this isn’t a bad faith c… 
929,"maine: sanders
massachusetts: biden
vermont: sanders
virginia: biden
north carolina: biden
tennessee: sanders
alaba… "
930,_kuehn and let’s even set aside warren the idea that dropping out and endorsing a different wellestablished… 
931,"""sanders predicted victory in california [which has delegates] as he rallied thousands of supporters in multipl… "
932, but with warren having no path to victory would not it be better for the progressive wing to consolid… 
933,bernie sanders: i will only nominate supreme court judges who support abortions up to birth | … 
934, she has literally no path to the nomination the only thing she will accomplish is siphoning p… 
935,_ess you can ask similarly anxious questions about anyone running; most of my older relatives have politics… 
936, i remain undecided but the flipflop of sanders's supporters who suddenly thi… 
937, _tweeter the strategy is not killing our chances of keeping… 
938, this is a dumb take most of us are not sitting here thinking why did not san… 
939,all my uncles voting for sanders got my father tight i just know it will pain him if he is the dem nomination i a… 
940," it will be very similar for sanders and his supporters

i have never had the opportu… "
941,"_rinaldi ""afraid""

i'd say they sunk so much of their resources into the presumption that he would be the n… "
942, biden more likely to dump trump sanders' socialism would spell doom
943,the defend pop punk army has decided to formally endorse bernie sanders for president
944, oh please as putin/rnc/dt have done why do not you just say you want sanders to be the candidate chri… 
945, all sanders people stay home his crazy game is over thank goodness i was worried for a moment no sanders for president
946,"""frozen in anxiety: how democratic leaders struggled to confront bernie sanders"" by jonathan martin and alexander b… "
947, as terrifying as president sanders would be the bernie trump debates would be lit
948,he dropped out to endorse the man who is going to beat your candidate bernie sanders and the corrupt resident of… 
949,russia trying to help bernie sanders's campaign according to briefing from us officials the washington post 
950,democracy for america endorses bernie sanders 
951," 

shame on sanders "
952,_on_games in the case of this specific leak about sanders trump and putin assistance to both… 
953,"_sanders ""i am so lonely""
he sob 
""my life is a shit show and i'll never be happy you know why i… "
954, funny you use the word toxic when the toxicity of the sanders campaign and usurping the dem party has b… 
955, math does not work sanders has more support and is a better candidate
956,two antibernie sanders groups — one super pac and one darkmoney groups — have combined to spend million so f… 
957, i promise you when it comes to sanders or trump trump will win not enough democrats especially moderate… 
958,"
perfect in so many ways i love when politicians from the most obtuse of angles can conside… "
959, because he alone was representing the left against clinton warren and her supporters enthusiasticaly… 
960, warren made strong case in texas today against voting for bernie sanders i see her backing biden by thursday
961, the fearmongering behind your villainization of everything sanders says is emblematic of dnc darl… 
962, now a good friend to the clinton's is running for president and again the same adversary in sanders is being… 
963, donald trump is encouraging his followers to vote for sanders in open primary st… 
964, sanders is the extreme left trump nada mas
